Facility_Name,Latitude,Longitude,Type
RALS HEALTHCARE )BR OF ABD ULWAHED BIN SHABIB INVESTMENT GROUP L.L.C(,24.98476185982098,55.10712360960403,General Practice
Medical Specialists Center,25.2413,55.2742,Urology
The General Medical Centre1 Br Of G M C Healthcare LLC,25.231157278452493,55.26330750028351,General Practice
The Dental Studio,25.171836249578277,55.22490721406681,General Dentistry
Dr. Abdul Rahman Shihabi Clinic,25.2564,55.2966,Internal Medicine
Dr. Abdul Latif Clinic,25.26973032181529,55.30245381879725,General Dentistry
Dr. Koya Clinic,25.2719,55.3063,General Practice
Dr. Ismail Polyclinic Karama,25.23983254136732,55.30194743830769,Endodontics
The Modern Medical Consultation Center,25.2615,55.3186,Otolaryngology
Amiruddin Clinic,25.2752,55.332,General Practice
Dr. Azzam Al Abdul Razzak Clinic,25.2375,55.2761,Neurosurgery
Dubai London Clinic And Speciality Hospital,25.15294137878823,55.20167126325443,General Practice
Al Munira Clinic,25.2597,55.2915,General Practice
Medicure Poly Clinic,25.24980492788941,55.28999332207387,General Practice
FAMILY CLINIC Br of OXFORD MEDICALCENTER LLC Dubai Branch,25.2315,55.2705,General Practice
DR ABU HALID DENTAL CLINIC LLC,25.26495730387502,55.31624086529968,General Dentistry
Al Majid Clinic LLC,25.27610529218516,55.31295240624212,General Practice
DR JOSEPH POLYCLINIC (BR OF AMBER CLINICS L.L.C),25.2447,55.2998,Dermatology
My Skin Clinic L L C ,25.198814474662136,55.26439356285629,General Practice
Panorama Medical Centre,25.26410209483026,55.31631231313135,General Dentistry
Al Rashidiyah Private Poly Clinic,25.2632,55.2897,Internal Medicine
Naif Medical Center,25.275,55.3089,General Dentistry
Oxford Medical Center,25.25711264732762,55.28674199213087,General Practice
DR MAYSON ALKAISI CLINIC L.L.C,25.17866408745939,55.234275000367006,Obstetrics And Gynecology
Sirajuddin Medical Centre,25.2373,55.303,Orthodontics
Dr Haghi Speciality Clinic,25.23805863248191,55.27270929618869,Ophthalmology
Al Bayan Medical Center,25.27500006561093,55.30933022693775,Endodontics
Al Borj Medical Center,25.19998669725745,55.2654732395465,Pediatric Surgery
Al Diyafa Modern Medical Center,25.234776124747665,55.27032303071629,Internal Medicine
The General Medical Centre Br Of G M C Healthcare LLC,25.099381627947,55.17727698659223,Pediatrics
Dr. Kamkar Medical and Physiotherapy Center,25.087613496021447,55.31327445996489,General Practice
Al Karama Medical Center,25.237953306255527,55.30467907631645,General Surgery
Duraiya Kamal Medical Clinic,25.2684,55.305,General Practice
Dr. Nicolas and Asp Centre,25.1915,55.2323,Orthodontics
Emirates International School Clinic,25.135,55.2111,Nursing
Saleem Polyclinic,25.232927078093816,55.277727350832855,General Practice
National Medical Center,25.2375,55.2746,Orthodontics
Dubai Transport Company Clinic,24.99506484621555,55.110736276859136,General Practice
Dubai Specialized Med. Center and Research Labs,25.250854957872303,55.41646331553852,General Practice
Dubai Physiotherapy & Family Medicine Clinic L.L.C,25.2152,55.2511,Physiotherapy
Al Taif Medical Centre,25.2739,55.308,General Dentistry
Medical International Specialist Centre,25.142447571293584,55.20616211933569,Otolaryngology
Unicare Medical Center,25.254831391365045,55.303483409600574,Internal Medicine
Khayber Medical Center,25.271,55.3123,General Practice
Al Noor Polyclinic Deira LLC,25.2756,55.3125,Internal Medicine
ANCHASSY SMILE DENTAL AND AESTHETIC CLINIC L.L.C,25.22068564340626,55.25531370503879,General Dentistry
Al Falah Medical Clinic,25.27441208015786,55.30591485988801,General Practice
Scandinavian Dental Clinic,25.2242,55.2646,General Dentistry
Al Mansoor Medical Center,25.261370609256197,55.29948607204132,General Practice
Medical Diagnostic and Imaging Center Polyclinic(Medic),25.2563,55.3005,Diagnostic Radiology
Aster Al Nahda Medical Center Br Of Dm Healthcare,25.292071179880416,55.36943721990136,General Practice
Nasser Clinic,25.271952417702668,55.38218233739527,General Practice
Community Medical Center,25.239314739567348,55.28043952597008,Obstetrics and Gynecology
ASTER MEDICAL CENTRE REM RAAM BR OF DM HEALTHCARE LLC ,25.002132668183187,55.25306071159919,General Practice
NEW APOLLO POLYCLINIC L L C,25.2449,55.303,General Practice
Al Aliaa Polyclinic,25.2027,55.2417,Obstetrics and Gynecology
Al Dana Medical Polyclinic,25.2598,55.29,General Dentistry
Ali Medical Center,25.2747,55.3102,General Practice
Achira Clinics,25.26515268828582,55.3216725036923,General Dentistry
American Hospital Dubai LLC,25.2356,55.3132,Radiation Oncology
Zulekha Medical Center,25.267816382942343,55.37896035791884,Pediatrics
Allied Medical Centre,25.2329,55.2811,Radiology
Dr. Moopen’S Medical Center - Br Of(D M Healthcare L.L.C),25.241601552050643,55.30547460235072,General Practice
Bright Way Dental Clinic,25.24377116919963,55.34025806151553,General Dentistry
Al Qudra Medical Clinic,25.223012259922477,55.28241956426707,General Surgery
Holistic Healing Medical Center,25.134298391663595,55.19967938778475,Homeopathy
Falcon Medical Clinic,25.260475121948524,55.29818589231911,General Dentistry
Al Amal Polyclinic,25.230310800548907,55.27657214883938,General Practice
Dr. Kayasseh Medical Clinic LLC ,25.2375,55.2761,Gastroenterology
Doctors Clinic LLC,25.2687,55.3049,Dermatology
Liverpool Medical Clinic,25.2596315648642,55.287434142134416,General Practice
Laser Medical Center LLC,25.239446997123636,55.27073813315236,General Dentistry
Hadi Clinic,25.244359876210257,55.33974665020688,General Dentistry
NABTA HEALTH CLINIC L.L.C,25.192,55.2336,General Practice
Mediclinic Welcare Hospital LLC,25.2468,55.3399,Gastroenterology
Liberty Dental Clinic,25.186807132481817,55.22890401408684,Laser in Dentistry
Ibn Sina Medical Center,25.26615728939827,55.32033954198051,Obstetrics and Gynecology
RAHIF POLY CLINIC,25.25729217568902,55.39760914636347,General Dentistry
Kaul Clinic,25.25648833759782,55.29495287512001,Internal Medicine
DR FAIEZ GHANAM DERMATOLOGY AND COSMETIC AND LASER L.L.C,25.223667416745077,55.257160551897485,Dermatology
Jansons Medical Center,25.26264632850393,55.289752967543976,General Practice
Ibn Al Haitham Medical Center,25.2457,55.3072,General Dentistry
Jupiter Al Qusais Polyclinic LLC,25.2697,55.3799,General Practice
GEMS AL KHALEEJ INTERNATIONAL SCHOOL (Br of FZEGEMS WELLINGTON ACADEMY),25.1857491910177,55.43644280154909,Nursing
ARAB UNITY SCHOOL L.L.C,25.236348198388537,55.4297943434744,General Practice
Dubai English Speaking School,25.23895282300677,55.31729794112529,Nursing
The Indian High School Clinic,25.2405,55.3153,General Practice
Japanese School,25.19257626449141,55.25443309430644,Nursing
Little Flower English School,25.27896274150576,55.338468235470216,Nursing
Marhaba Medical Center,25.270516974297813,55.31598261363968,Pediatrics
Al Iman Pvt. School,25.170577,55.150404,General Practice
Omaya Medical Center,25.26370998393408,55.31628943139887,General Practice
Le Meridien Hotel Dubai,25.24637342939583,55.34918149609722,Nursing
Dubai Police General,25.2765,55.3557,Family Medicine
Dr. Mohannad Dental Clinic,25.21466221166937,55.37525480798213,General Dentistry
Al Murjan Medical Center,25.1578,55.2312,General Practice
NEW AL SHEFA MODERN CLINIC L.L.C,25.222154860408253,55.26401275774023,Psychiatry
Josephs Qusais Polyclinic Br of Amber Clinics L.L.C,25.271169644853515,55.37644409594751,General Practice
Al Sanaiya Medical Clinic,25.2647,55.4121,General Practice
Getwell Medical Center,25.256629321456497,55.30058228158127,Cardiology
Maisan Medical Clinic,25.232912627866256,55.43265771283224,Pediatric Dentistry
Oral Implantology Medical Center,25.25564736466845,55.32955315937904,Prosthodontics
Union Medical Centre,25.2475,55.3031,Orthopedic Surgery
Dubai Herbal and Treatment Center,25.2111,55.3115,Family Medicine
New Sanaiya Clinic,25.2654,55.4256,General Practice
Globehealth General Clinic L L C,25.237465051392327,55.27536031043723,General Practice
My Nursery,25.20435308742173,55.25294724286246,Nursing
Cosmopolitan Medical Centre,25.262665499840843,55.29242572583915,General Practice
Hersche Medical Center L L C,25.21585547998316,55.25994223615038,General Dentistry
Le Royal Meridien Beach ResortandSpa,25.0846,55.1403,General Practice
Docib Clinic LLC,25.2814,55.4108,Endodontics
Dermacare Skin Center,25.22096048111582,55.26263301265916,Dermatology
Prime Medical Center Jumeirah L L C,25.1825120626252,55.23689143364805,Pediatrics
Primacare Speciality Clinics L L C,25.258,55.2986,Obstetrics and Gynecology
Dr. Radakrishnan Medical Centre,25.27305447765174,55.33028598270069,General Practice
Front Line Medical Center LLC,25.248008225375955,55.30034549210187,Homeopathy
Munich Dental Clinic,25.232309121073268,55.43291341890351,General Dentistry
Medcare Hospital(L.L.C),25.183355046632396,55.24276314063459,General Surgery
Dr. Rasool Healthcare Centre,25.2663,55.3095,General Dentistry
ADAM MEDICAL CENTRE L.L.C,25.2447,55.3151,General Dentistry
Al Dehyafa Specialized Orthodontic and Dental Clinic ,25.24042363195519,55.27199729388629,Prosthodontics
Samaa Medical Center,25.1816,55.2355,Dermatology
Al Rafa Polyclinic -Br Dm Healthcare L.L.C,25.0983911056714,55.17356663002725,Obstetrics and Gynecology
AL NOOR POLYCLINIC AL SATWA (BR OF AMBER CLINICS L.L.C),25.22921831062829,55.273869244563,General Practice
Blue Tree Clinics L L C,25.14875170651273,55.21140529636949,Chiropractor
Medical Specialists Center(Branch),25.11504541607667,55.19439476134825,General Practice
SHAMMA CLINIC BY NOVOMED LLC,25.22851804533061,55.26209311340512,General Practice
Harley International Medical Clinic,25.24823569615621,55.28586209377896,General Practice
Medical Village,25.18083459234348,55.223963018558194,General Surgery
Saudi German Hospital,25.0975296496162,55.185559148499,General Surgery
Moopen Al Qoze Medical Center,25.14740531619721,55.24603140707729,General Practice
Dr. John Clinic,25.27254000192748,55.371620091151726,General Practice
N.M.C SPECIALTY HOSPITAL LTD - DUBAI BRANCH,25.28999950176429,55.36928955267036,General Surgery
Mediclinic Al Sofouh Llc Dsc,25.101497909077537,55.160467587462776,Family Medicine
Go Dental Clinic L L C,25.24765351193457,55.30060148950446,Endodontics
Al Waha Clinic,25.260239378572685,55.29133960609817,"Internal Medicine (Endocrinology, Diabetes And Metabolism)"
Primecorp Medical Center L L C,25.270399818010542,55.32186386492707,General Practice
Dubai Kings Private School,25.1354491012405,55.19609805201664,Nursing
Keerthi Medical Center,25.245287327203105,55.30234384183146,General Practice
Le Meridien Mina Seyahi Beach & Water Park ,25.09191628286393,55.14724701480628,Nursing
German International School Dubai,25.1077155531076,55.40133990005674,Internal Medicine
Girls National Charity School,25.238789375894925,55.34690491860299,General Practice
Dr. Ismail Medical Center(Br Muhaisanah),25.2742,55.4276,General Practice
Uptodate Medicare Centre,25.2376,55.2761,Pediatrics
Al Aman Medical Center,25.2679,55.3052,General Practice
International Modern Hospital,25.2489,55.2833,General Surgery
Sheffield Private School,25.2931584622437,55.38584356771624,General Practice
DOCTORS CENTER POLY CLINIC,25.1719,55.2189,Diagnostic Radiology
Digital Ears Trading(L.L.C),25.260785098803787,55.29914577144795,Audiology
Good Health Polyclinic,25.2713,55.3796,General Surgery
Dr. Nicolas and Asp Centre(Br Marina Walk),25.0848221407958,55.14870404213564,General Dentistry
Al Sanaiya Medical Clinic- Br,25.1228,55.2364,General Dentistry
New Lotus Medical Center L.L.C,25.275378563683297,55.38290212903164,General Practice
Al Qusais Star Polyclinic,25.284837624081675,55.38935766560528,General Practice
Dubai Homeopathy Health Center,25.17443538645764,55.230784881911454,Homeopathy
Green Community Br Of G M C Healthcare LLC,25.00408415770532,55.16512396805712,General Dentistry
Emirates International Private School(Br),25.06512711292604,55.15544129540692,General Practice
Dr. Nicolas and Asp Centre(Branch Mirdif),25.224094965405843,55.42496300136909,General Dentistry
Dr. Ismail Medical Center,25.132810969045924,55.25314373241983,General Practice
Our Own High School Clinic,25.199482218873225,55.39762764707415,General Practice
Dubai Sky Clinic Dental Center,25.25161148285559,55.30140567174104,General Dentistry
RALS HEALTHCARE (BR OF ABD ULWAHED BIN SHABIB INVESTMENT GROUP L.L.C),25.280833471655043,55.38168228103329,General Dentistry
Dubai Star Poly Clinic,25.23574586494382,55.43721707542933,General Dentistry
Dr. Mohmmed Al Zubaidy Clinic,25.26625489952072,55.31954688072268,Dermatology
Dr. Reena Beegum Clinic,25.26990962084471,55.31340998474585,General Dentistry
Vila Fortuny Laser Centre,25.1765,55.232,General Dentistry
Al Shaab Medical Centre,25.276609989838,55.33713807357041,General Practice
M I D A C Medical Center,25.232458319729147,55.38417989319139,General Dentistry
Al Rashidiyah Alnoor Polyclinic,25.232531638664224,55.383978043651375,Ophthalmology
Al Karama Medical Center(Al Qoze Br),25.128913109348503,55.23251392797605,General Dentistry
Al Ittihad Private School- Jumeira,25.181490337865768,55.24041284633746,General Practice
OLIVIA MEDICAL CENTRE LLC,25.14992069121413,55.2119774700307,Obstetrics and Gynecology
Medi Centres Polyclinic,25.046527325480696,55.244787779325705,Internal Medicine
storax life style clinic L.L.C,25.14402415301231,55.20772916415795,General Practice
Mediclinic Al Qusais Clinic LLC,25.28222053587983,55.3883030247554,Pediatrics
Care Plus Medical Center,25.0101251900429,55.103686815179046,General Practice
Dubai London Clinic(Festival City Branch),25.22307713588553,55.356399369574646,Family Medicine
Dr. Ali Alkaissi Dental Clinic,25.262293850986097,55.32734228462869,Prosthodontics
Prime Medical Center Sheikh Zayed Road L L C,25.15504255427528,55.22888001059669,General Surgery
North American International School L.L.C,25.236384299413466,55.43279902105279,General Practice
Canadian Specialist Hospital,25.2775153072907,55.3486650983191,Orthopedic Surgery
Vlcc International(L.L.C)Shik Zayed Br,25.2076,55.2679,Dermatology
Arya Clinic,25.2261,55.2658,General Practice
Modern Family Clinic,25.247004185233347,55.308829839572496,Obstetrics and Gynecology
Al Quoz City Star Polyclinic,25.15214650732875,55.2420791343664,General Practice
Sekher Medical Clinic,25.1551,55.2474,General Practice
Shefa Medpoint Clinic L.L.C.,25.1827,55.2255,Obstetrics and Gynecology
Champs Elysees Aestethic Medical Center,25.152163193093365,55.21920555520366,General Practice
Advanced Care Medical Center,25.1565,55.2476,General Practice
Axon Medica Polyclinic Br Of Axon Medica Investment Management L L C,25.22873800625959,55.3845456868244,General Practice
Mediclinic Mirdif Clinic LLC,25.225242502079556,55.42576421057379,Family Medicine
Uae Genetic Diseases Association,25.230206265137745,55.260843392513,Clinical Pathology
Emirates Airline Clinic(Br),25.241906466565737,55.36500676527012,Family Medicine
Mediclinic Arabian Ranches Clinic,25.05656473980499,55.27062190907857,Family Medicine
Mediclinic Meadows Clinic,25.06412744524429,55.15541707170676,Pediatrics
Al Azhar Clinic,24.972,55.1706,General Practice
Ruby Clinic,25.162808557240428,55.41585243672425,General Dentistry
Oris Dental Center,25.221531336464803,55.4346304703962,Endodontics
Apple Clinic LLC,25.1611,55.4048,General Practice
Mankhool Dental Clinic,25.246674287989848,55.3074177948077,Endodontics
BELLA ROSE MEDICAL CENTER L.L.C,25.295429495132986,55.351017847175626,General Dentistry
Al Nasr Club,25.240966868610343,55.31216151086177,Family Medicine
Raffles World Academy Br Of Raffles International School L L C,25.14097706050889,55.19712038475851,General Practice
Al Rafa Polyclinic-International City- Br Dm Healthcare L.L.C,25.168057919960116,55.40348192960337,Otolaryngology
Euromed Clinic Centre,25.16606172071803,55.21364496463042,General Dentistry
SHAMS DENTAL CLINIC LLC,25.223298235819883,55.25644054641505,Pediatric Dentistry
Ebsaar Eye Surgery Centre,25.229808904535663,55.26050844990528,Ophthalmology
Access Clinic Dip Br Of Dm Healthcare LLC,24.97049691421659,55.170408875138,General Practice
Dr Joy Dental Clinic Llc Branch,25.217939182743397,55.41793261997172,General Dentistry
Medcare Medical Center,25.222067973909372,55.43405896753506,Internal Medicine
Quality Care Dental Center,25.177127051822733,55.245627953821135,General Dentistry
